log_PAX	DateOfDeparture	Holiday_cleaned	Weekday	WeeksToDeparture	std_wtd	Departure	Arrival	Month	Day	Year
10.9826	2012-02-14	Valentine's Day	Tuesday	8.33333	6.84175	DFW	SFO	2	14	2012
12.5863	2012-10-10	Regular	Wednesday	12.28	7.81835	ORD	BOS	10	10	2012
12.0063	2012-04-25	Regular	Wednesday	10.1905	8.38224	ORD	ATL	4	25	2012
11.4183	2012-12-05	Regular	Wednesday	15.5	11.7992	LAX	DEN	12	5	2012
10.5742	2011-10-23	Regular	Sunday	9.84211	7.21313	PHL	DFW	10	23	2011
9.97223	2012-10-29	Regular	Monday	11.1429	7.81848	DFW	LGA	10	29	2012
11.2694	2012-04-12	Regular	Thursday	7	4.47214	DEN	ORD	4	12	2012
11.0083	2012-02-01	Regular	Wednesday	12.52	10.4368	ATL	MIA	2	1	2012
10.2135	2012-12-09	Regular	Sunday	8.05556	6.12106	ORD	SEA	12	9	2012
11.1171	2012-07-17	Regular	Tuesday	7.5625	4.87126	DTW	ATL	7	17	2012
11.5217	2011-11-29	Regular	Tuesday	6.38462	4.55592	BOS	PHL	11	29	2011
10.6436	2012-05-20	Regular	Sunday	10.619	7.35851	PHX	ORD	5	20	2012
10.3123	2013-02-27	Regular	Wednesday	13.2727	9.3919	LAX	EWR	2	27	2013
11.0486	2011-12-12	Regular	Monday	9.16667	6.18585	DEN	MSP	12	12	2011
11.7302	2012-05-22	Regular	Tuesday	8.95	6.66076	ORD	PHL	5	22	2012
10.5021	2012-01-24	Regular	Tuesday	7.625	4.96488	DFW	PHL	1	24	2012
9.98109	2012-07-14	Regular	Saturday	13.8148	9.12746	SEA	DEN	7	14	2012
10.9035	2011-09-21	Regular	Wednesday	10.5	8.06373	ATL	SFO	9	21	2011
12.7871	2011-11-07	Regular	Monday	9.31579	7.86026	ORD	DFW	11	7	2011
10.7867	2013-01-24	Regular	Thursday	9.6	7.64612	ATL	MSP	1	24	2013
10.9878	2011-11-29	Regular	Tuesday	13.2692	10.3906	SEA	ORD	11	29	2011
12.3363	2012-06-15	Regular	Friday	14.6667	11.2352	LAX	DFW	6	15	2012
11.4183	2012-07-21	Regular	Saturday	13.12	9.09817	LGA	ORD	7	21	2012
12.4455	2013-01-14	Regular	Monday	9.90476	7.62827	ATL	DFW	1	14	2013
10.587	2012-08-24	Regular	Friday	13.4231	9.30451	LAS	DEN	8	24	2012
12.0417	2011-12-08	Regular	Thursday	9	6.8313	ATL	ORD	12	8	2011
12.3413	2012-06-13	Regular	Wednesday	14.2308	11.8636	ORD	EWR	6	13	2012
11.4019	2012-08-02	Regular	Thursday	11.9524	9.83095	BOS	EWR	8	2	2012
10.656	2012-02-19	Regular	Sunday	6.57143	4.30946	DEN	DFW	2	19	2012
11.3347	2011-10-23	Regular	Sunday	12.6538	7.91425	SFO	LAS	10	23	2011
12.7793	2011-09-05	Labor Day	Monday	13.1111	8.11614	ORD	LGA	9	5	2011
10.7165	2011-12-22	Regular	Thursday	11.8571	11.2129	EWR	ATL	12	22	2011
13.1451	2011-10-18	Regular	Tuesday	7.83333	5.77265	BOS	LGA	10	18	2011
10.9355	2012-09-22	Regular	Saturday	17.1935	11.7343	LAS	JFK	9	22	2012
11.6343	2012-07-12	Regular	Thursday	10.7619	7.46261	SFO	DEN	7	12	2012
10.3343	2013-02-14	Valentine's Day	Thursday	7.875	5.56028	DEN	SEA	2	14	2013
11.9332	2012-03-28	Regular	Wednesday	8.55556	7.36624	DFW	SFO	3	28	2012
11.4747	2012-01-05	Regular	Thursday	9.85	6.50728	PHL	ORD	1	5	2012
10.2367	2012-11-06	Regular	Tuesday	14.0769	11.447	LAS	SFO	11	6	2012
7.05742	2013-02-09	Regular	Saturday	5.42857	4.15761	BOS	PHL	2	9	2013
12.0534	2012-11-11	Veterans Day	Sunday	14.0741	11.6617	ATL	MCO	11	11	2012
11.2245	2013-02-01	Regular	Friday	12.1	11.1492	SFO	DFW	2	1	2013
10.8488	2012-09-06	Regular	Thursday	13.1429	11.0693	SEA	DEN	9	6	2012
11.4984	2011-12-06	Regular	Tuesday	8.76471	6.95997	ATL	ORD	12	6	2011
12.6359	2012-08-15	Regular	Wednesday	19.0513	12.9776	SFO	LAX	8	15	2012
11.406	2012-10-26	Regular	Friday	16.3529	11.473	LAS	JFK	10	26	2012
11.541	2012-02-17	Regular	Friday	9.22222	6.58479	SEA	SFO	2	17	2012
11.5901	2012-07-27	Regular	Friday	14.5	9.91258	LAX	LAS	7	27	2012
10.4201	2012-01-29	Regular	Sunday	11.9412	9.31041	SFO	ATL	1	29	2012
11.5713	2012-08-24	Regular	Friday	13.3571	9.54216	LAX	ATL	8	24	2012
11.0235	2011-11-30	Regular	Wednesday	8.76471	7.7017	ATL	CLT	11	30	2011
11.8442	2013-02-13	Regular	Wednesday	9.57895	6.44046	ORD	SFO	2	13	2013
9.01955	2013-01-01	New Year's Day	Tuesday	10.8571	8.72517	ATL	MIA	1	1	2013
11.7508	2012-12-07	Regular	Friday	8.57895	6.77672	ATL	PHL	12	7	2012
12.3212	2012-04-16	Regular	Monday	5.54545	4.15605	BOS	LGA	4	16	2012
11.0536	2012-01-23	Regular	Monday	12.7917	10.3293	LAX	SEA	1	23	2012
11.8507	2012-06-22	Regular	Friday	13.913	11.4571	ORD	ATL	6	22	2012
12.7969	2013-02-01	Regular	Friday	16.8	11.6589	LAX	SFO	2	1	2013
9.04892	2011-12-30	Regular	Friday	11.9545	8.90948	SFO	DEN	12	30	2011
11.7645	2011-11-17	Regular	Thursday	14.2308	10.5121	DEN	LAX	11	17	2011
11.1505	2012-01-30	Regular	Monday	13.8148	9.32753	MIA	JFK	1	30	2012
10.434	2011-10-15	Regular	Saturday	15.1724	10.0323	PHL	MCO	10	15	2011
10.8818	2012-01-18	Regular	Wednesday	13.0435	10.2135	MIA	LGA	1	18	2012
12.0181	2011-11-03	Regular	Thursday	6.84615	5.04721	PHL	BOS	11	3	2011
11.0184	2011-10-16	Regular	Sunday	11.5	8.00446	DEN	PHX	10	16	2011
13.5628	2012-07-18	Regular	Wednesday	11.8696	7.99036	LGA	ORD	7	18	2012
10.3123	2011-12-18	Regular	Sunday	12.4091	9.40951	BOS	LAX	12	18	2011
11.9082	2011-12-21	Regular	Wednesday	17.2432	11.1216	LAX	ORD	12	21	2011
10.7046	2013-02-11	Regular	Monday	6.86667	6.36808	ATL	DEN	2	11	2013
9.28149	2013-03-03	Regular	Sunday	10.375	9.79711	DFW	SFO	3	3	2013
10.434	2012-07-12	Regular	Thursday	16.25	10.5188	JFK	MIA	7	12	2012
10.6312	2013-01-10	Regular	Thursday	9	6.80074	ATL	DEN	1	10	2013
10.1256	2012-09-04	Regular	Tuesday	10.2222	10.1144	ATL	CLT	9	4	2012
10.4061	2013-01-27	Regular	Sunday	7.26667	4.94927	DFW	BOS	1	27	2013
11.7128	2012-05-01	Regular	Tuesday	9.1	6.67202	DFW	ATL	5	1	2012
9.83402	2013-03-02	Regular	Saturday	16.5185	12.632	LAX	DFW	3	2	2013
10.5087	2012-06-05	Regular	Tuesday	9.11111	6.12506	ATL	DEN	6	5	2012
9.74589	2012-06-26	Regular	Tuesday	11.8261	8.51551	DFW	LAS	6	26	2012
11.22	2011-12-01	Regular	Thursday	8	7	CLT	ATL	12	1	2011
11.8442	2012-04-18	Regular	Wednesday	15.9643	13.3513	ATL	MCO	4	18	2012
10.656	2012-03-06	Regular	Tuesday	9.53333	9.86963	ATL	DTW	3	6	2012
10.6498	2012-10-03	Regular	Wednesday	13.08	8.68389	BOS	LAX	10	3	2012
9.99868	2012-01-15	Regular	Sunday	6.2	4.58569	DTW	LGA	1	15	2012
12.4783	2012-09-24	Regular	Monday	19.35	12.6745	SFO	JFK	9	24	2012
11.406	2012-04-19	Regular	Thursday	10.4737	8.56588	LAX	DEN	4	19	2012
13.0975	2012-06-25	Regular	Monday	14.1667	9.86489	JFK	SFO	6	25	2012
11.4183	2011-10-18	Regular	Tuesday	10.4211	7.98134	DTW	ORD	10	18	2011
13.1255	2012-05-20	Regular	Sunday	15.3571	11.7921	ORD	LGA	5	20	2012
11.3218	2012-09-24	Regular	Monday	9.52381	7.22924	MSP	DEN	9	24	2012
10.7636	2012-08-09	Regular	Thursday	12.8519	9.04137	MIA	LGA	8	9	2012
12.6145	2012-11-01	Regular	Thursday	13.1111	9.64498	ORD	DFW	11	1	2012
10.9249	2012-11-16	Regular	Friday	12.913	10.1351	PHX	ORD	11	16	2012
10.3848	2012-05-28	Memorial Day	Monday	12.3333	8.60569	DFW	SFO	5	28	2012
10.8208	2012-03-01	Regular	Thursday	9.84211	7.1279	EWR	SFO	3	1	2012
10.5548	2012-02-14	Valentine's Day	Tuesday	8.4375	6.23932	PHX	DEN	2	14	2012
9.42978	2013-02-23	Regular	Saturday	10.5556	8.27628	DFW	LAS	2	23	2013
9.89979	2012-09-08	Regular	Saturday	10.7368	8.4053	DFW	DEN	9	8	2012
9.9899	2012-01-08	Regular	Sunday	11.15	8.00181	LAS	DFW	1	8	2012
11.5062	2012-06-18	Regular	Monday	11.15	8.54878	DEN	ORD	6	18	2012
11.2958	2012-06-21	Regular	Thursday	11.6667	7.3465	SEA	ORD	6	21	2012
11.5448	2012-05-07	Regular	Monday	6.8125	5.08879	MCO	ATL	5	7	2012
12.0241	2012-01-12	Regular	Thursday	9.33333	6.89416	LGA	DFW	1	12	2012
10.8038	2012-05-22	Regular	Tuesday	12.5417	10.8306	LAS	SFO	5	22	2012
12.7594	2011-11-04	Regular	Friday	15.0333	9.58261	SFO	JFK	11	4	2011
9.95438	2013-03-05	Regular	Tuesday	9.73333	9.12193	ATL	BOS	3	5	2013
10.5997	2013-01-28	Regular	Monday	9.42105	6.44046	DEN	ATL	1	28	2013
12.1908	2012-08-23	Regular	Thursday	17.1765	11.0795	LAS	JFK	8	23	2012
11.0386	2012-08-23	Regular	Thursday	9.73684	6.91088	MSP	DEN	8	23	2012
11.1315	2012-03-19	Regular	Monday	14.3462	11.31	LAS	LAX	3	19	2012
11.3894	2012-07-14	Regular	Saturday	11.087	6.92763	ORD	LGA	7	14	2012
10.4478	2011-11-08	Regular	Tuesday	7.75	5.10555	LAS	DEN	11	8	2011
9.38164	2012-04-07	Regular	Saturday	8.94444	6.06312	ORD	BOS	4	7	2012
11.2291	2012-03-27	Regular	Tuesday	11.1429	10.4369	ATL	MIA	3	27	2012
10.8598	2012-10-30	Regular	Tuesday	15.4194	10.8866	SFO	LAS	10	30	2012
12.065	2011-09-22	Regular	Thursday	14.0323	9.03875	LAS	LAX	9	22	2011
11.6452	2012-11-03	Regular	Saturday	19.1795	12.9551	LAS	LAX	11	3	2012
10.9878	2012-03-30	Regular	Friday	7.5	4.76095	BOS	EWR	3	30	2012
11.854	2011-11-04	Regular	Friday	10.95	8.62966	ORD	ATL	11	4	2011
12.2016	2011-10-29	Regular	Saturday	14.7742	10.0257	LAX	JFK	10	29	2011
10.0334	2012-11-19	Regular	Monday	10.75	8.18133	ATL	DEN	11	19	2012
10.6498	2012-06-22	Regular	Friday	11.6957	7.78364	EWR	LAX	6	22	2012
10.6865	2012-11-19	Regular	Monday	11	8.44027	ATL	BOS	11	19	2012
10.15	2012-12-01	Regular	Saturday	12.9167	9.75311	DFW	LAS	12	1	2012
10.9196	2011-09-06	Regular	Tuesday	8.5625	6.35577	CLT	ATL	9	6	2011
11.0032	2011-10-21	Regular	Friday	9.26316	7.31697	LAX	SEA	10	21	2011
10.0248	2012-11-13	Regular	Tuesday	11.6667	10.7101	DFW	LAS	11	13	2012
11.0684	2012-06-06	Regular	Wednesday	10.0526	7.44217	PHX	DEN	6	6	2012
11.1786	2012-02-29	Regular	Wednesday	8.05882	5.15353	DFW	SFO	2	29	2012
10.9302	2012-08-26	Regular	Sunday	12.3043	8.89553	LAX	DEN	8	26	2012
12.0476	2013-01-22	Regular	Tuesday	10.4211	8.01607	MSP	ORD	1	22	2013
11.2245	2012-06-02	Regular	Saturday	12.8261	10.5471	ATL	LGA	6	2	2012
10.5613	2012-01-21	Regular	Saturday	9.5	7.78325	ORD	DFW	1	21	2012
11.3347	2012-09-11	Regular	Tuesday	8.94737	7.08264	ATL	BOS	9	11	2012
11.4305	2011-11-12	Regular	Saturday	15.4516	9.84493	ATL	MCO	11	12	2011
10.9142	2012-04-26	Regular	Thursday	9.11111	6.39751	ATL	CLT	4	26	2012
9.2425	2012-07-04	4th of July	Wednesday	16.6957	14.0533	EWR	SFO	7	4	2012
11.6452	2013-03-01	Regular	Friday	6.64286	4.41339	BOS	ORD	3	1	2013
11.2826	2013-02-01	Regular	Friday	9.58824	7.68162	BOS	ORD	2	1	2013
10.6498	2012-07-13	Regular	Friday	13.7308	9.95413	DEN	SEA	7	13	2012
11.4305	2012-09-12	Regular	Wednesday	10.3889	8.93861	SFO	DEN	9	12	2012
10.8264	2012-04-13	Regular	Friday	9.47368	6.62796	DEN	ORD	4	13	2012
9.96332	2013-01-17	Regular	Thursday	11.6957	10.4204	JFK	MIA	1	17	2013
10.7752	2012-08-02	Regular	Thursday	14.0741	9.56728	ORD	SEA	8	2	2012
10.7981	2012-04-26	Regular	Thursday	11.92	8.9439	JFK	MIA	4	26	2012
11.8797	2012-12-05	Regular	Wednesday	9.52632	6.36281	MCO	ATL	12	5	2012
11.0635	2013-01-16	Regular	Wednesday	12.0833	9.34794	ATL	MIA	1	16	2013
10.9566	2012-05-10	Regular	Thursday	9.19048	6.40015	ATL	MIA	5	10	2012
9.58908	2012-07-29	Regular	Sunday	6.23077	4.22599	BOS	LGA	7	29	2012
8.79989	2012-02-25	Regular	Saturday	3.71429	3.63842	LGA	BOS	2	25	2012
10.5154	2012-03-02	Regular	Friday	6.92857	4.79526	ATL	SFO	3	2	2012
12.065	2013-02-14	Valentine's Day	Thursday	11.7727	8.38895	ORD	LAX	2	14	2013
10.6436	2011-11-08	Regular	Tuesday	11.8182	8.46638	SFO	ATL	11	8	2011
12.3187	2012-11-12	Regular	Monday	6.625	4.77319	ATL	ORD	11	12	2012
12.4026	2012-06-15	Regular	Friday	11.6957	10.4596	LGA	ATL	6	15	2012
11.5676	2012-12-16	Regular	Sunday	16.4062	10.5704	LAX	ORD	12	16	2012
10.2135	2011-09-13	Regular	Tuesday	11.4783	7.55507	EWR	MCO	9	13	2011
10.4271	2012-01-03	Regular	Tuesday	10.8636	6.9645	DEN	MSP	1	3	2012
10.8763	2013-02-24	Regular	Sunday	10.9545	7.24061	ORD	BOS	2	24	2013
10.9566	2013-01-22	Regular	Tuesday	11.4091	8.04546	MIA	LGA	1	22	2013
11.0386	2012-02-09	Regular	Thursday	14.5	10.6104	DEN	SFO	2	9	2012
9.82443	2013-03-02	Regular	Saturday	9.77778	7.56583	ATL	PHL	3	2	2013
10.6925	2012-05-29	Regular	Tuesday	8.05263	5.5425	LGA	DTW	5	29	2012
9.04892	2012-12-24	Christmas Eve	Monday	10.8095	7.48077	ORD	LAS	12	24	2012
11.9239	2012-03-05	Regular	Monday	9.2	6.94793	ORD	BOS	3	5	2012
10.0248	2012-12-19	Regular	Wednesday	18.4375	14.0459	MCO	PHL	12	19	2012
10.9302	2011-09-16	Regular	Friday	11.2273	7.59029	MSP	ATL	9	16	2011
8.88134	2012-11-22	Thanksgiving Day	Thursday	6.38462	4.55592	DFW	ATL	11	22	2012
10.7578	2012-09-14	Regular	Friday	13.6	9.72968	IAH	LAX	9	14	2012
11.3131	2012-09-07	Regular	Friday	9.05263	7.09831	DFW	DEN	9	7	2012
11.2017	2012-10-04	Regular	Thursday	18.4722	11.9199	JFK	LAS	10	4	2012
11.141	2012-04-27	Regular	Friday	13.2273	10.9368	LAX	IAH	4	27	2012
10.7694	2012-09-05	Regular	Wednesday	16.2692	12.3079	SFO	DFW	9	5	2012
12.3978	2012-04-05	Regular	Thursday	9.38095	6.71175	ATL	LGA	4	5	2012
9.30704	2012-03-10	Regular	Saturday	11	11.5	PHL	ORD	3	10	2012
12.3759	2012-06-11	Regular	Monday	15.5484	12.0991	LAX	ORD	6	11	2012
11.5486	2012-06-29	Regular	Friday	9.63158	6.98578	DTW	ORD	6	29	2012
12.795	2011-09-22	Regular	Thursday	10.913	8.27874	ATL	LGA	9	22	2011
11.9456	2012-07-23	Regular	Monday	12.6538	7.91425	BOS	SFO	7	23	2012
8.6972	2012-12-01	Regular	Saturday	10.8889	11.1929	DEN	ATL	12	1	2012
11.7712	2012-09-27	Regular	Thursday	18.7027	13.0594	LAX	LAS	9	27	2012
11.3559	2011-10-18	Regular	Tuesday	8.82353	6.4637	DFW	DEN	10	18	2011
9.16198	2011-12-03	Regular	Saturday	9.35294	7.82577	DEN	DFW	12	3	2011
11.1552	2012-10-29	Regular	Monday	16.4138	13.0699	JFK	SFO	10	29	2012
11.6343	2011-09-01	Regular	Thursday	12.6071	8.28805	DEN	LAX	9	1	2011
11.1363	2011-12-15	Regular	Thursday	12.7391	11.3827	SFO	ATL	12	15	2011
10.7402	2012-06-21	Regular	Thursday	12.8846	8.27684	LAS	DEN	6	21	2012
12.1247	2012-04-09	Regular	Monday	7.73333	7.46866	LGA	BOS	4	9	2012
11.0881	2012-10-19	Regular	Friday	12.0952	9.86359	SFO	ATL	10	19	2012
12.709	2012-06-25	Regular	Monday	19.2857	14.4885	LAX	SFO	6	25	2012
10.2057	2013-01-11	Regular	Friday	10.2	7.12741	JFK	LAS	1	11	2013
11.2649	2012-05-17	Regular	Thursday	7.72222	5.50727	ATL	MSP	5	17	2012
11.3811	2013-01-28	Regular	Monday	5.58333	3.75278	CLT	LGA	1	28	2013
11.9208	2012-07-18	Regular	Wednesday	12.9643	8.8589	MCO	ATL	7	18	2012
10.7165	2012-06-23	Regular	Saturday	12.6667	9.17305	LAX	SEA	6	23	2012
10.9671	2012-08-30	Regular	Thursday	8.83333	5.89367	ORD	IAH	8	30	2012
11.6234	2012-10-15	Regular	Monday	16.1667	12.9217	SEA	LAX	10	15	2012
10.8872	2012-08-22	Regular	Wednesday	13.3333	10.5198	DFW	BOS	8	22	2012
9.16198	2012-02-04	Regular	Saturday	10.85	8.3052	ATL	DTW	2	4	2012
9.39379	2011-12-25	Christmas Day	Sunday	9.47368	6.56902	BOS	ORD	12	25	2011
11.2063	2012-08-24	Regular	Friday	11.1818	7.40422	EWR	ORD	8	24	2012
10.2521	2011-11-12	Regular	Saturday	12.9167	8.67238	ATL	MSP	11	12	2011
12.5687	2011-10-01	Regular	Saturday	15.0303	9.61927	JFK	LAX	10	1	2011
11.0184	2012-12-07	Regular	Friday	9.94737	7.30657	BOS	SFO	12	7	2012
11.8572	2012-03-27	Regular	Tuesday	12.6154	10.2179	ORD	LAX	3	27	2012
10.3343	2012-03-06	Regular	Tuesday	14.3636	12.2806	IAH	LAX	3	6	2012
11.9082	2011-12-13	Regular	Tuesday	12.5455	11.0915	ATL	MCO	12	13	2011
12.7414	2012-12-03	Regular	Monday	7.29412	5.38243	ORD	DFW	12	3	2012
10.9408	2012-06-25	Regular	Monday	13.68	10.7149	LAX	IAH	6	25	2012
11.1171	2012-04-23	Regular	Monday	7.05882	4.95569	MSP	ATL	4	23	2012
10.434	2011-11-25	Regular	Friday	16.7742	11.468	LAX	DFW	11	25	2011
11.7981	2012-10-09	Regular	Tuesday	13.0833	9.9342	BOS	SFO	10	9	2012
10.8264	2012-12-14	Regular	Friday	11.4737	9.40667	DTW	ORD	12	14	2012
9.74589	2012-05-12	Regular	Saturday	7.5	4.76095	ATL	ORD	5	12	2012
10.5613	2012-06-01	Regular	Friday	8.35294	5.60068	DEN	PHX	6	1	2012
11.6197	2012-04-23	Regular	Monday	10.1	7.14438	LAX	DEN	4	23	2012
11.9883	2013-01-07	Regular	Monday	12.48	8.08868	DFW	LAS	1	7	2013
11.256	2012-03-30	Regular	Friday	11.5	8.13429	SEA	LAX	3	30	2012
9.67435	2012-06-30	Regular	Saturday	13.2083	9.99121	DFW	LAS	6	30	2012
7.72685	2013-03-04	Regular	Monday	4.7	3.335	DEN	LAS	3	4	2013
10.3848	2012-12-03	Regular	Monday	12.913	10.2599	IAH	LAX	12	3	2012
11.605	2012-12-18	Regular	Tuesday	12.1429	10.3164	SFO	ORD	12	18	2012
11.9082	2012-12-07	Regular	Friday	9.57895	8.13303	ATL	DFW	12	7	2012
10.2444	2013-01-23	Regular	Wednesday	11.2857	8.4979	LAS	ORD	1	23	2013
10.3633	2011-12-18	Regular	Sunday	10.1	7.12224	LAS	DFW	12	18	2011
11.1832	2012-12-23	Regular	Sunday	10.7	8.52303	LGA	ORD	12	23	2012
10.1092	2012-04-11	Regular	Wednesday	13.2609	10.6396	IAH	LAX	4	11	2012
11.1693	2012-10-16	Regular	Tuesday	17.8387	12.8792	LAX	LAS	10	16	2012
9.78557	2012-04-14	Regular	Saturday	9.84211	7.08883	SFO	BOS	4	14	2012
10.7402	2012-09-25	Regular	Tuesday	14.7826	13.0103	SFO	DEN	9	25	2012
10.6925	2012-11-07	Regular	Wednesday	11	8.47287	LAX	IAH	11	7	2012
8.89721	2011-12-10	Regular	Saturday	9	9.87616	CLT	LGA	12	10	2011
11.3175	2012-12-13	Regular	Thursday	8.125	6.23832	SFO	DFW	12	13	2012
10.6865	2012-03-01	Regular	Thursday	14.1481	9.75351	JFK	MCO	3	1	2012
11.8014	2012-11-29	Regular	Thursday	8.57143	10.1049	BOS	PHL	11	29	2012
11.56	2013-01-16	Regular	Wednesday	12.2174	9.03003	SEA	SFO	1	16	2013
10.7461	2011-11-06	Regular	Sunday	12.4583	8.60727	LGA	MIA	11	6	2011
11.1171	2012-03-04	Regular	Sunday	10.3333	8.44591	ATL	BOS	3	4	2012
10.9355	2011-10-23	Regular	Sunday	10.5714	7.24963	DFW	DEN	10	23	2011
12.9397	2011-09-12	Regular	Monday	12.9286	8.74295	LAS	LAX	9	12	2011
11.0536	2013-01-20	Regular	Sunday	8.89474	7.30977	ATL	DFW	1	20	2013
9.88123	2012-02-14	Valentine's Day	Tuesday	9.6875	7.82065	MSP	DEN	2	14	2012
10.9355	2013-01-10	Regular	Thursday	15	11.5171	DEN	LAX	1	10	2013
12.5104	2011-10-26	Regular	Wednesday	8.33333	7.23553	ATL	LGA	10	26	2011
10.3196	2012-01-09	Regular	Monday	14.0909	12.1964	LAS	SFO	1	9	2012
11.2336	2012-01-29	Regular	Sunday	10.8636	8.44757	LAX	ATL	1	29	2012
12.6145	2012-05-07	Regular	Monday	16.129	11.8117	SFO	JFK	5	7	2012
10.8376	2012-04-18	Regular	Wednesday	11.15	8.58564	MCO	PHL	4	18	2012
9.21604	2012-02-11	Regular	Saturday	9.25	7.54983	ATL	PHL	2	11	2012
10.327	2012-02-02	Regular	Thursday	10.7727	7.05713	PHL	MCO	2	2	2012
9.73584	2012-04-28	Regular	Saturday	9.55556	7.57101	DTW	LGA	4	28	2012
10.5806	2012-01-21	Regular	Saturday	11.2174	9.05015	ATL	BOS	1	21	2012
11.4305	2012-04-24	Regular	Tuesday	7.625	4.99166	ATL	PHL	4	24	2012
10.4887	2012-01-09	Regular	Monday	11.35	9.37115	DEN	MSP	1	9	2012
10.8763	2013-01-28	Regular	Monday	12.5833	9.14576	PHX	DEN	1	28	2013
12.4783	2011-11-03	Regular	Thursday	13.2143	9.27504	ORD	SFO	11	3	2011
10.9618	2012-06-24	Regular	Sunday	9.78947	6.96482	DTW	LGA	6	24	2012
11.8246	2012-10-31	Regular	Wednesday	13.92	10.5511	LAX	ORD	10	31	2012
10.5613	2011-11-23	Thanksgiving Eve	Wednesday	11.1818	8.12191	DEN	MSP	11	23	2011
9.95438	2012-07-10	Regular	Tuesday	11.3913	7.48173	DEN	LAS	7	10	2012
11.7847	2012-12-05	Regular	Wednesday	6.26667	4.66701	BOS	EWR	12	5	2012
11.6452	2012-08-15	Regular	Wednesday	13.4167	10.0474	ORD	PHL	8	15	2012
11.3977	2012-08-28	Regular	Tuesday	12.1364	8.92453	EWR	ORD	8	28	2012
9.70535	2012-07-17	Regular	Tuesday	11.0455	7.41605	LAS	DFW	7	17	2012
13.0942	2011-10-04	Regular	Tuesday	5.84615	5.63983	LGA	BOS	10	4	2011
11.5524	2012-06-06	Regular	Wednesday	8.47368	6.20366	ORD	DTW	6	6	2012
10.7867	2012-03-09	Regular	Friday	8.92857	10.4474	EWR	BOS	3	9	2012
10.4751	2013-01-29	Regular	Tuesday	8.44444	6.90458	DEN	ATL	1	29	2013
10.4547	2012-07-30	Regular	Monday	10.25	6.97269	DEN	LAS	7	30	2012
12.0994	2012-11-26	Regular	Monday	12.92	8.85024	LAX	DFW	11	26	2012
11.1786	2012-09-20	Regular	Thursday	9.27778	6.68453	DEN	PHX	9	20	2012
11.1075	2012-05-10	Regular	Thursday	11.8095	12.5245	MSP	ATL	5	10	2012
10.1419	2012-07-28	Regular	Saturday	11.8696	8.74541	LGA	DFW	7	28	2012
10.434	2012-12-20	Regular	Thursday	10.4348	7.5307	SEA	ORD	12	20	2012
12.711	2012-08-08	Regular	Wednesday	9.47619	6.83095	LGA	ATL	8	8	2012
12.2908	2012-06-28	Regular	Thursday	10.5789	8.75161	EWR	ORD	6	28	2012
11.0184	2013-01-29	Regular	Tuesday	8.88889	6.18241	DEN	ORD	1	29	2013
9.85305	2012-01-28	Regular	Saturday	12.9583	9.63454	LAS	DFW	1	28	2012
10.7284	2011-10-19	Regular	Wednesday	7.29412	5.38243	ATL	DTW	10	19	2011
9.68474	2012-04-21	Regular	Saturday	12.2174	8.75918	DFW	LAS	4	21	2012
11.514	2013-02-26	Regular	Tuesday	8.25	7.52118	CLT	LGA	2	26	2013
9.99868	2012-05-05	Regular	Saturday	13.3333	12.4271	MIA	ATL	5	5	2012
11.3559	2012-02-29	Regular	Wednesday	6.30769	4.51635	DEN	DFW	2	29	2012
10.3489	2012-01-06	Regular	Friday	5	3.31662	LGA	CLT	1	6	2012
10.9249	2012-09-12	Regular	Wednesday	6	4.49242	ATL	CLT	9	12	2012
11.1027	2012-09-28	Regular	Friday	10.35	7.92913	ORD	DEN	9	28	2012
11.0929	2012-06-10	Regular	Sunday	11.1667	7.80004	ATL	MSP	6	10	2012
10.9826	2012-09-19	Regular	Wednesday	9.2	8.92989	ATL	EWR	9	19	2012
11.1971	2012-01-11	Regular	Wednesday	8.3125	6.23665	BOS	EWR	1	11	2012
11.3088	2012-06-18	Regular	Monday	10.9048	7.97436	DFW	BOS	6	18	2012
11.1363	2011-10-14	Regular	Friday	9	6.45633	LAX	SEA	10	14	2011
10.327	2012-11-28	Regular	Wednesday	9.84211	8.20747	ATL	DTW	11	28	2012
9.64283	2012-04-21	Regular	Saturday	10.6	9.0111	DEN	SFO	4	21	2012
11.4427	2012-03-24	Regular	Saturday	12.9615	10.3556	LAX	LAS	3	24	2012
10.3489	2012-02-25	Regular	Saturday	11.7391	7.92704	LAX	SEA	2	25	2012
11.2694	2012-08-26	Regular	Sunday	13.3333	9.43936	SFO	DFW	8	26	2012
11.7405	2013-02-10	Regular	Sunday	11.8182	8.5559	BOS	SFO	2	10	2013
11.9301	2011-10-17	Regular	Monday	13.3077	8.73508	DEN	LAX	10	17	2011
10.7752	2012-07-22	Regular	Sunday	11.9231	8.21668	LAS	DFW	7	22	2012
11.9913	2011-10-25	Regular	Tuesday	12.76	8.70957	ATL	MCO	10	25	2011
10.5677	2012-10-06	Regular	Saturday	13.8077	9.64166	LAX	ATL	10	6	2012
10.0505	2011-11-26	Regular	Saturday	12.3913	9.81529	SFO	DEN	11	26	2011
11.4905	2012-09-13	Regular	Thursday	14.6923	11.1095	SEA	LAX	9	13	2012
11.3517	2012-07-10	Regular	Tuesday	12.4348	8.18994	BOS	EWR	7	10	2012
12.7812	2012-04-10	Regular	Tuesday	5.92857	4.69802	LGA	BOS	4	10	2012
